#            1 - s            2 - Rx            3 - Ry            4 - Rz            5 - Px            6 - Py            7 - Pz           8 - Efx           9 - Efy          10 - Efz          11 - Bfx          12 - Bfy          13 - Bfz         14 - Ekin            15 - t
         1.5638222                 0                 0         1.5638222                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0077049975        0.76305367           5.76025	SOL2, COL, 
         1.5665685                 0                 0         1.5665685                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0082906645        0.76305367           5.77025	SOL2, COL, 
         1.5693147                 0                 0         1.5693147                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.008917869        0.76305367           5.78025	SOL2, COL, 
         1.5720609                 0                 0         1.5720609                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0095882802        0.76305367           5.79025	SOL2, COL, 
         1.5748071                 0                 0         1.5748071                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.010303423        0.76305367           5.80025	SOL2, COL, 
         1.5775534                 0                 0         1.5775534                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.011064303        0.76305367           5.81025	SOL2, COL, 
         1.5802996                 0                 0         1.5802996                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.011871188        0.76305367           5.82025	SOL2, COL, 
         1.5830458                 0                 0         1.5830458                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.012723806        0.76305367           5.83025	SOL2, COL, 
          1.585792                 0                 0          1.585792                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.013620746        0.76305367           5.84025	SOL2, COL, 
         1.5885383                 0                 0         1.5885383                 0                 0         2.2839307                 0                 0                 0                 0                 0        0.01455993        0.76305367           5.85025	SOL2, COL, 
         1.5912845                 0                 0         1.5912845                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.015537251        0.76305367           5.86025	SOL2, COL, 
         1.5940307                 0                 0         1.5940307                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.016547789        0.76305367           5.87025	SOL2, COL, 
         1.5967769                 0                 0         1.5967769                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.017584536        0.76305367           5.88025	SOL2, COL, 
         1.5995232                 0                 0         1.5995232                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.018639444        0.76305367           5.89025	SOL2, COL, 
         1.6022694                 0                 0         1.6022694                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.019702837        0.76305367           5.90025	SOL2, COL, 
         1.6050156                 0                 0         1.6050156                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.020763842        0.76305367           5.91025	SOL2, COL, 
         1.6077619                 0                 0         1.6077619                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.021811024        0.76305367           5.92025	SOL2, COL, 
         1.6105081                 0                 0         1.6105081                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.022832322        0.76305367           5.93025	SOL2, COL, 
         1.6132543                 0                 0         1.6132543                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.023816196        0.76305367           5.94025	SOL2, COL, 
         1.6160005                 0                 0         1.6160005                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.024752168        0.76305367           5.95025	SOL2, COL, 
         1.6187468                 0                 0         1.6187468                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.025630406        0.76305367           5.96025	SOL2, COL, 
          1.621493                 0                 0          1.621493                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.026442774        0.76305367           5.97025	SOL2, COL, 
         1.6242392                 0                 0         1.6242392                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.027181834        0.76305367           5.98025	SOL2, COL, 
         1.6269854                 0                 0         1.6269854                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.027842133        0.76305367           5.99025	SOL2, COL, 
         1.6297317                 0                 0         1.6297317                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.028419048        0.76305367           6.00025	SOL2, COL, 
         1.6324779                 0                 0         1.6324779                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.028909284        0.76305367           6.01025	SOL2, COL, 
         1.6352241                 0                 0         1.6352241                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.029310369        0.76305367           6.02025	SOL2, COL, 
         1.6379703                 0                 0         1.6379703                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.029620685        0.76305367           6.03025	SOL2, COL, 
         1.6407166                 0                 0         1.6407166                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.029839426        0.76305367           6.04025	SOL2, COL, 
         1.6434628                 0                 0         1.6434628                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.029965804        0.76305367           6.05025	SOL2, COL, 
          1.646209                 0                 0          1.646209                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.029999013        0.76305367           6.06025	SOL2, COL, 
         1.6489552                 0                 0         1.6489552                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.029938647        0.76305367           6.07025	SOL2, COL, 
         1.6517015                 0                 0         1.6517015                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.029785346        0.76305367           6.08025	SOL2, COL, 
         1.6544477                 0                 0         1.6544477                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.029539915        0.76305367           6.09025	SOL2, COL, 
         1.6571939                 0                 0         1.6571939                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.029203133        0.76305367           6.10025	SOL2, COL, 
         1.6599401                 0                 0         1.6599401                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.028775908        0.76305367           6.11025	SOL2, COL, 
         1.6626864                 0                 0         1.6626864                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.028260223        0.76305367           6.12025	SOL2, COL, 
         1.6654326                 0                 0         1.6654326                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.027658653        0.76305367           6.13025	SOL2, COL, 
         1.6681788                 0                 0         1.6681788                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.026974976        0.76305367           6.14025	SOL2, COL, 
          1.670925                 0                 0          1.670925                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.026213953        0.76305367           6.15025	SOL2, COL, 
         1.6736713                 0                 0         1.6736713                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.025381641        0.76305367           6.16025	SOL2, COL, 
         1.6764175                 0                 0         1.6764175                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.024485728        0.76305367           6.17025	SOL2, COL, 
         1.6791637                 0                 0         1.6791637                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.023534768        0.76305367           6.18025	SOL2, COL, 
           1.68191                 0                 0           1.68191                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.022538917        0.76305367           6.19025	SOL2, COL, 
         1.6846562                 0                 0         1.6846562                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.021508853        0.76305367           6.20025	SOL2, COL, 
         1.6874024                 0                 0         1.6874024                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.020456418        0.76305367           6.21025	SOL2, COL, 
         1.6901486                 0                 0         1.6901486                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.019393586        0.76305367           6.22025	SOL2, COL, 
         1.6928949                 0                 0         1.6928949                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.018331544        0.76305367           6.23025	SOL2, COL, 
         1.6956411                 0                 0         1.6956411                 0                 0         2.2839307                 0                 0                 0                 0                 0        0.01728103        0.76305367           6.24025	SOL2, COL, 
         1.6983873                 0                 0         1.6983873                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.016251083        0.76305367           6.25025	SOL2, COL, 
         1.7011335                 0                 0         1.7011335                 0                 0         2.2839307                 0                 0                 0                 0                 0        0.01524959        0.76305367           6.26025	SOL2, COL, 
         1.7038798                 0                 0         1.7038798                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.014282875        0.76305367           6.27025	SOL2, COL, 
          1.706626                 0                 0          1.706626                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.013355627        0.76305367           6.28025	SOL2, COL, 
         1.7093722                 0                 0         1.7093722                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.012471404        0.76305367           6.29025	SOL2, COL, 
         1.7121184                 0                 0         1.7121184                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.011631961        0.76305367           6.30025	SOL2, COL, 
         1.7148647                 0                 0         1.7148647                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.010838465        0.76305367           6.31025	SOL2, COL, 
         1.7176109                 0                 0         1.7176109                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.010090914        0.76305367           6.32025	SOL2, COL, 
         1.7203571                 0                 0         1.7203571                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0093889203        0.76305367           6.33025	SOL2, COL, 
         1.7231033                 0                 0         1.7231033                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0087312238        0.76305367           6.34025	SOL2, COL, 
         1.7258496                 0                 0         1.7258496                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0081162733        0.76305367           6.35025	SOL2, COL, 
         1.7285958                 0                 0         1.7285958                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0075423362        0.76305367           6.36025	SOL2, COL, 
          1.731342                 0                 0          1.731342                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0070075739        0.76305367           6.37025	SOL2, COL, 
         1.7340882                 0                 0         1.7340882                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0065099557        0.76305367           6.38025	SOL2, COL, 
         1.7368345                 0                 0         1.7368345                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0060472876        0.76305367           6.39025	SOL2, COL, 
         1.7395807                 0                 0         1.7395807                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0056174441        0.76305367           6.40025	SOL2, COL, 
         1.7423269                 0                 0         1.7423269                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0052184024        0.76305367           6.41025	SOL2, COL, 
         1.7450731                 0                 0         1.7450731                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0048481776        0.76305367           6.42025	SOL2, COL, 
         1.7478194                 0                 0         1.7478194                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0045048549        0.76305367           6.43025	SOL2, COL, 
         1.7505656                 0                 0         1.7505656                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0041865584        0.76305367           6.44025	SOL2, COL, 
         1.7533118                 0                 0         1.7533118                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0038915287        0.76305367           6.45025	SOL2, COL, 
         1.7560581                 0                 0         1.7560581                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0036180635        0.76305367           6.46025	SOL2, COL, 
         1.7588043                 0                 0         1.7588043                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0033646603        0.76305367           6.47025	SOL2, COL, 
         1.7615505                 0                 0         1.7615505                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0031299016        0.76305367           6.48025	SOL2, COL, 
         1.7642967                 0                 0         1.7642967                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.002912378        0.76305367           6.49025	SOL2, COL, 
          1.767043                 0                 0          1.767043                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0027106911        0.76305367           6.50025	SOL2, COL, 
         1.7697892                 0                 0         1.7697892                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0025236147        0.76305367           6.51025	SOL2, COL, 
         1.7725354                 0                 0         1.7725354                 0                 0         2.2839307                 0                 0                 0                 0                 0        0.00235012        0.76305367           6.52025	SOL2, COL, 
         1.7752816                 0                 0         1.7752816                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.002189203        0.76305367           6.53025	SOL2, COL, 
         1.7780279                 0                 0         1.7780279                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0020398868        0.76305367           6.54025	SOL2, COL, 
         1.7807741                 0                 0         1.7807741                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0019012369        0.76305367           6.55025	SOL2, COL, 
         1.7835203                 0                 0         1.7835203                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0017724442        0.76305367           6.56025	SOL2, COL, 
         1.7862665                 0                 0         1.7862665                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0016527391        0.76305367           6.57025	SOL2, COL, 
         1.7890128                 0                 0         1.7890128                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0015414349        0.76305367           6.58025	SOL2, COL, 
          1.791759                 0                 0          1.791759                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0014378782        0.76305367           6.59025	SOL2, COL, 
         1.7945052                 0                 0         1.7945052                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0013414703        0.76305367           6.60025	SOL2, COL, 
         1.7972514                 0                 0         1.7972514                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0012516456        0.76305367           6.61025	SOL2, COL, 
         1.7999977                 0                 0         1.7999977                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0011678896        0.76305367           6.62025	SOL2, COL, 
         1.8027439                 0                 0         1.8027439                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0010897355        0.76305367           6.63025	SOL2, COL, 
         1.8054901                 0                 0         1.8054901                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0010167473        0.76305367           6.64025	SOL2, COL, 
         1.8082363                 0                 0         1.8082363                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00094853316        0.76305367           6.65025	SOL2, COL, 
         1.8109826                 0                 0         1.8109826                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0008847185        0.76305367           6.66025	SOL2, COL, 
         1.8137288                 0                 0         1.8137288                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00082496256        0.76305367           6.67025	SOL2, COL, 
          1.816475                 0                 0          1.816475                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00076893968        0.76305367           6.68025	SOL2, COL, 
         1.8192212                 0                 0         1.8192212                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00071636686        0.76305367           6.69025	SOL2, COL, 
         1.8219675                 0                 0         1.8219675                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00066697496        0.76305367           6.70025	SOL2, COL, 
         1.8247137                 0                 0         1.8247137                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00062051184        0.76305367           6.71025	SOL2, COL, 
         1.8274599                 0                 0         1.8274599                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00057673519        0.76305367           6.72025	SOL2, COL, 
         1.8302062                 0                 0         1.8302062                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00053543032        0.76305367           6.73025	SOL2, COL, 
         1.8329524                 0                 0         1.8329524                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00049640399        0.76305367           6.74025	SOL2, COL, 
         1.8356986                 0                 0         1.8356986                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00045947386        0.76305367           6.75025	SOL2, COL, 
         1.8384448                 0                 0         1.8384448                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0004244705        0.76305367           6.76025	SOL2, COL, 
         1.8411911                 0                 0         1.8411911                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00039122881        0.76305367           6.77025	SOL2, COL, 
         1.8439373                 0                 0         1.8439373                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00035959089        0.76305367           6.78025	SOL2, COL, 
         1.8466835                 0                 0         1.8466835                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00032940758        0.76305367           6.79025	SOL2, COL, 
         1.8494297                 0                 0         1.8494297                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00030055715        0.76305367           6.80025	SOL2, COL, 
          1.852176                 0                 0          1.852176                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00027292342        0.76305367           6.81025	SOL2, COL, 
         1.8549222                 0                 0         1.8549222                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00024638781        0.76305367           6.82025	SOL2, COL, 
         1.8576684                 0                 0         1.8576684                 0                 0         2.2839307                 0                 0                 0                 0                 0      0.0002208311        0.76305367           6.83025	SOL2, COL, 
         1.8604146                 0                 0         1.8604146                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00019613738        0.76305367           6.84025	SOL2, COL, 
         1.8631609                 0                 0         1.8631609                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00017219449        0.76305367           6.85025	SOL2, COL, 
         1.8659071                 0                 0         1.8659071                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00014893061        0.76305367           6.86025	SOL2, COL, 
         1.8686533                 0                 0         1.8686533                 0                 0         2.2839307                 0                 0                 0                 0                 0     0.00012631365        0.76305367           6.87025	SOL2, COL, 
         1.8713995                 0                 0         1.8713995                 0                 0         2.2839307                 0                 0                 0                 0                 0       0.000104206        0.76305367           6.88025	SOL2, COL, 
         1.8741458                 0                 0         1.8741458                 0                 0         2.2839307                 0                 0                 0                 0                 0     8.2291882e-05        0.76305367           6.89025	SOL2, COL, 
          1.876892                 0                 0          1.876892                 0                 0         2.2839307                 0                 0                 0                 0                 0     6.0514432e-05        0.76305367           6.90025	SOL2, COL, 
         1.8796382                 0                 0         1.8796382                 0                 0         2.2839307                 0                 0                 0                 0                 0     3.9584714e-05        0.76305367           6.91025	SOL2, COL, 
         1.8823844                 0                 0         1.8823844                 0                 0         2.2839307                 0                 0                 0                 0                 0     2.0346413e-05        0.76305367           6.92025	SOL2, COL, 
         1.8851307                 0                 0         1.8851307                 0                 0         2.2839307                 0                 0                 0                 0                 0     3.6432139e-06        0.76305367           6.93025	SOL2, COL, 
         1.8878769                 0                 0         1.8878769                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           6.94025	COL, 
         1.8906231                 0                 0         1.8906231                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           6.95025	COL, 
         1.8933693                 0                 0         1.8933693                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           6.96025	COL, 
         1.8961156                 0                 0         1.8961156                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           6.97025	COL, 
         1.8988618                 0                 0         1.8988618                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           6.98025	COL, 
          1.901608                 0                 0          1.901608                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           6.99025	COL, 
         1.9043543                 0                 0         1.9043543                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.00025	COL, 
         1.9071005                 0                 0         1.9071005                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.01025	COL, 
         1.9098467                 0                 0         1.9098467                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.02025	COL, 
         1.9125929                 0                 0         1.9125929                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.03025	COL, 
         1.9153392                 0                 0         1.9153392                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.04025	COL, 
         1.9180854                 0                 0         1.9180854                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.05025	COL, 
         1.9208316                 0                 0         1.9208316                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.06025	COL, 
         1.9235778                 0                 0         1.9235778                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.07025	COL, 
         1.9263241                 0                 0         1.9263241                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.08025	COL, 
         1.9290703                 0                 0         1.9290703                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.09025	COL, 
         1.9318165                 0                 0         1.9318165                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.10025	COL, 
         1.9345627                 0                 0         1.9345627                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.11025	COL, 
          1.937309                 0                 0          1.937309                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.12025	COL, 
         1.9400552                 0                 0         1.9400552                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.13025	COL, 
         1.9428014                 0                 0         1.9428014                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.14025	COL, 
         1.9455476                 0                 0         1.9455476                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.15025	COL, 
         1.9482939                 0                 0         1.9482939                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.16025	COL, 
         1.9510401                 0                 0         1.9510401                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.17025	COL, 
         1.9537863                 0                 0         1.9537863                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.18025	COL, 
         1.9565325                 0                 0         1.9565325                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.19025	COL, 
         1.9592788                 0                 0         1.9592788                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.20025	COL, 
          1.962025                 0                 0          1.962025                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.21025	COL, 
         1.9647712                 0                 0         1.9647712                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.22025	COL, 
         1.9675174                 0                 0         1.9675174                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.23025	COL, 
         1.9702637                 0                 0         1.9702637                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.24025	COL, 
         1.9730099                 0                 0         1.9730099                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.25025	COL, 
         1.9757561                 0                 0         1.9757561                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.26025	COL, 
         1.9785024                 0                 0         1.9785024                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.27025	COL, 
         1.9812486                 0                 0         1.9812486                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.28025	COL, 
         1.9839948                 0                 0         1.9839948                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.29025	COL, 
          1.986741                 0                 0          1.986741                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.30025	COL, 
         1.9894873                 0                 0         1.9894873                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.31025	COL, 
         1.9922335                 0                 0         1.9922335                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.32025	COL, 
         1.9949797                 0                 0         1.9949797                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.33025	COL, 
         1.9977259                 0                 0         1.9977259                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.34025	COL, 
         2.0004722                 0                 0         2.0004722                 0                 0         2.2839307                 0                 0                 0                 0                 0                 0        0.76305367           7.35025	COL, 
